hold,ticker,j,current_weight,dw_map,abs_dw_map,p_dir,p_required_recovery,recovery_gate_type,P_pos0,P_neg0,candidate_direction,approved_by_relaxed_gate,selected_after_truncation,is_existing_holding,is_new_buy,is_dust,score,implemented_dw,implemented_trade_abs,reason_if_dropped,used_as_extra_funder,extra_funding_amount,funding_rank,funding_reason,protected_from_funding,funding_protection_reason,recovery_decision_no_trade,recovery_implementation_case,turnover_cap_applied,buy_topup_enabled,buy_topup_used
10,CTAS,98,0.0,-2.538259644894628e-05,2.538259644894628e-05,0.5009545628102329,,ineligible,0.49904543718976707,0.5009545628102329,sell,False,False,False,False,False,1.2715527507070452e-05,0.0,0.0,low_score_or_below_asymmetric_gate,False,0.0,,,False,,True,sell_only_no_destination,False,True,False
10,CTSH,99,0.013587412805666058,-6.094469459767172e-05,6.094469459767172e-05,0.5149729995090819,0.525,existing_sell,0.485027000490918,0.5149729995090819,sell,False,False,True,False,False,3.138487218112795e-05,0.0,0.0,low_score_or_below_asymmetric_gate,False,0.0,,,False,,True,sell_only_no_destination,False,True,False
10,CTVA,100,0.0,6.709775616196232e-05,6.709775616196232e-05,0.5079637811596575,0.575,new_buy,0.5079637811596575,0.49203621884034254,buy,False,False,False,True,False,3.4083229927359086e-05,0.0,0.0,low_score_or_below_asymmetric_gate,False,0.0,,,False,,True,sell_only_no_destination,False,True,False
10,CVS,101,0.0,2.4925912788687062e-05,2.4925912788687062e-05,0.5072001309114711,0.575,new_buy,0.5072001309114711,0.4927998690885289,buy,False,False,False,True,False,1.264242622950999e-05,0.0,0.0,low_score_or_below_asymmetric_gate,False,0.0,,,False,,True,sell_only_no_destination,False,True,False
10,CVX,102,0.0,6.049326344049986e-05,6.049326344049986e-05,0.5089183439698903,0.575,new_buy,0.5089183439698903,0.4910816560301096,buy,False,False,False,True,False,3.07861314514735e-05,0.0,0.0,low_score_or_below_asymmetric_gate,False,0.0,,,False,,True,sell_only_no_destination,False,True,False
10,D,103,0.0,-2.284570011091246e-05,2.284570011091246e-05,0.5094365352097311,,ineligible,0.4905634647902689,0.5094365352097311,sell,False,False,False,False,False,1.1638434308943812e-05,0.0,0.0,low_score_or_below_asymmetric_gate,False,0.0,,,False,,True,sell_only_no_destination,False,True,False
10,DAL,104,0.0,5.5051969585063034e-05,5.5051969585063034e-05,0.5132275132275133,0.575,new_buy,0.5132275132275133,0.48677248677248675,buy,False,False,False,True,False,2.8254185448418595e-05,0.0,0.0,low_score_or_below_asymmetric_gate,False,0.0,,,False,,True,sell_only_no_destination,False,True,False
10,DD,105,0.01698481972540769,-4.2387956015087094e-05,4.2387956015087094e-05,0.5192821687667049,0.525,existing_sell,0.48071783123329515,0.5192821687667049,sell,False,False,True,False,False,2.2011309729102117e-05,0.0,0.0,low_score_or_below_asymmetric_gate,False,0.0,,,False,,True,sell_only_no_destination,False,True,False
10,DE,106,0.012964169567432533,1.5569143163663753e-06,1.5569143163663753e-06,0.49318169421262203,0.525,existing_buy,0.49318169421262203,0.506818305787378,buy,False,False,True,False,False,7.678416402894552e-07,0.0,0.0,low_score_or_below_asymmetric_gate,False,0.0,,,False,,True,sell_only_no_destination,False,True,False
10,DG,107,0.0,-4.898469669302095e-05,4.898469669302095e-05,0.5188185239731632,,ineligible,0.48118147602683686,0.5188185239731632,sell,False,False,False,False,False,2.541416803554622e-05,0.0,0.0,low_score_or_below_asymmetric_gate,False,0.0,,,False,,True,sell_only_no_destination,False,True,False
10,DGX,108,0.0,-1.5917222255569065e-05,1.5917222255569065e-05,0.5079365079365079,,ineligible,0.49206349206349204,0.5079365079365079,sell,False,False,False,False,False,8.084938288543017e-06,0.0,0.0,low_score_or_below_asymmetric_gate,False,0.0,,,False,,True,sell_only_no_destination,False,True,False
10,DHI,109,0.0,-1.3408510449813167e-06,1.3408510449813167e-06,0.4989908907434681,,ineligible,0.501009109256532,0.4989908907434681,sell,False,False,False,False,False,6.690724572895373e-07,0.0,0.0,low_score_or_below_asymmetric_gate,False,0.0,,,False,,True,sell_only_no_destination,False,True,False
10,DHR,110,0.0,6.135072977563969e-06,6.135072977563969e-06,0.4953362788414335,0.575,new_buy,0.4953362788414335,0.5046637211585665,buy,False,False,False,True,False,3.03892421912717e-06,0.0,0.0,low_score_or_below_asymmetric_gate,False,0.0,,,False,,True,sell_only_no_destination,False,True,False
10,DIS,111,0.014257671969800078,-4.312990536867559e-05,4.312990536867559e-05,0.5124911362024764,0.525,existing_sell,0.4875088637975236,0.5124911362024764,sell,False,False,True,False,False,2.2103694206697842e-05,0.0,0.0,low_score_or_below_asymmetric_gate,False,0.0,,,False,,True,sell_only_no_destination,False,True,False
10,DLR,112,0.0,-2.6128101419072035e-05,2.6128101419072035e-05,0.5052910052910053,,ineligible,0.4947089947089947,0.5052910052910053,sell,False,False,False,False,False,1.3202294632388252e-05,0.0,0.0,low_score_or_below_asymmetric_gate,False,0.0,,,False,,True,sell_only_no_destination,False,True,False
10,DLTR,113,0.0,-5.2685493748232907e-05,5.2685493748232907e-05,0.5132820596738122,,ineligible,0.48671794032618776,0.5132820596738122,sell,False,False,False,False,False,2.7042518746024746e-05,0.0,0.0,low_score_or_below_asymmetric_gate,False,0.0,,,False,,True,sell_only_no_destination,False,True,False
10,DOV,114,0.0,1.0104475488595834e-05,1.0104475488595834e-05,0.5006818305787378,0.575,new_buy,0.5006818305787378,0.4993181694212622,buy,False,False,False,True,False,5.059127284668149e-06,0.0,0.0,low_score_or_below_asymmetric_gate,False,0.0,,,False,,True,sell_only_no_destination,False,True,False
10,DOW,115,0.0,-8.550466965236772e-06,8.550466965236772e-06,0.49732722413134783,,ineligible,0.5026727758686521,0.49732722413134783,sell,False,False,False,False,False,4.252380000847994e-06,0.0,0.0,low_score_or_below_asymmetric_gate,False,0.0,,,False,,True,sell_only_no_destination,False,True,False
10,DRI,116,0.0,-2.142024184858001e-05,2.142024184858001e-05,0.5121638575246823,,ineligible,0.48783614247531776,0.5121638575246823,sell,False,False,False,False,False,1.097067369428037e-05,0.0,0.0,low_score_or_below_asymmetric_gate,False,0.0,,,False,,True,sell_only_no_destination,False,True,False
10,DTE,117,0.0,-2.0206041566725935e-05,2.0206041566725935e-05,0.5053455517373043,,ineligible,0.49465444826269567,0.5053455517373043,sell,False,False,False,False,False,1.0211033223964024e-05,0.0,0.0,low_score_or_below_asymmetric_gate,False,0.0,,,False,,True,sell_only_no_destination,False,True,False
10,DUK,118,0.0,-2.4932701458795893e-05,2.4932701458795893e-05,0.5073364970272187,,ineligible,0.49266350297278133,0.5073364970272187,sell,False,False,False,False,False,1.2649269419530934e-05,0.0,0.0,low_score_or_below_asymmetric_gate,False,0.0,,,False,,True,sell_only_no_destination,False,True,False
10,DVA,119,0.0,1.5774252994665367e-05,1.5774252994665367e-05,0.5056455571919489,0.575,new_buy,0.5056455571919489,0.4943544428080511,buy,False,False,False,True,False,7.976180944774337e-06,0.0,0.0,low_score_or_below_asymmetric_gate,False,0.0,,,False,,True,sell_only_no_destination,False,True,False
10,DVN,120,0.0,0.00011662053945866012,0.00011662053945866012,0.516145748104511,0.575,new_buy,0.516145748104511,0.48385425189548903,buy,False,False,False,True,False,6.0193195583241766e-05,0.0,0.0,low_score_or_below_asymmetric_gate,False,0.0,,,False,,True,sell_only_no_destination,False,True,False
10,EA,121,0.0,1.7087495148830274e-05,1.7087495148830274e-05,0.5037364315714831,0.575,new_buy,0.5037364315714831,0.4962635684285169,buy,False,False,False,True,False,8.60759383076679e-06,0.0,0.0,low_score_or_below_asymmetric_gate,False,0.0,,,False,,True,sell_only_no_destination,False,True,False
10,EBAY,122,0.0,-5.2084953501112184e-05,5.2084953501112184e-05,0.5088365243004418,,ineligible,0.49116347569955815,0.5088365243004418,sell,False,False,False,False,False,2.650272670785605e-05,0.0,0.0,low_score_or_below_asymmetric_gate,False,0.0,,,False,,True,sell_only_no_destination,False,True,False
10,ECL,123,0.0,-5.27620132650431e-05,5.27620132650431e-05,0.5146729940544373,,ineligible,0.48532700594556266,0.5146729940544373,sell,False,False,False,False,False,2.715518333945967e-05,0.0,0.0,low_score_or_below_asymmetric_gate,False,0.0,,,False,,True,sell_only_no_destination,False,True,False
10,ED,124,0.0,-2.1194632051854177e-05,2.1194632051854177e-05,0.5119183985163367,,ineligible,0.48808160148366336,0.5119183985163367,sell,False,False,False,False,False,1.084992209712821e-05,0.0,0.0,low_score_or_below_asymmetric_gate,False,0.0,,,False,,True,sell_only_no_destination,False,True,False
10,EFX,125,0.0,-1.2296664427963802e-05,1.2296664427963802e-05,0.5102001854579175,,ineligible,0.4897998145420826,0.5102001854579175,sell,False,False,False,False,False,6.273760471660908e-06,0.0,0.0,low_score_or_below_asymmetric_gate,False,0.0,,,False,,True,sell_only_no_destination,False,True,False
10,EIX,126,0.0,-1.9640845336393294e-05,1.9640845336393294e-05,0.5136638847979054,,ineligible,0.4863361152020946,0.5136638847979054,sell,False,False,False,False,False,1.0088792916206602e-05,0.0,0.0,low_score_or_below_asymmetric_gate,False,0.0,,,False,,True,sell_only_no_destination,False,True,False
10,EL,127,0.0,-3.5715990598822316e-05,3.5715990598822316e-05,0.5185185185185185,,ineligible,0.48148148148148145,0.5185185185185185,sell,False,False,False,False,False,1.8519402532722683e-05,0.0,0.0,low_score_or_below_asymmetric_gate,False,0.0,,,False,,True,sell_only_no_destination,False,True,False
10,EMR,128,0.0,1.703318012958991e-05,1.703318012958991e-05,0.49555446462662955,0.575,new_buy,0.49555446462662955,0.5044455353733704,buy,False,False,False,True,False,8.440868460007871e-06,0.0,0.0,low_score_or_below_asymmetric_gate,False,0.0,,,False,,True,sell_only_no_destination,False,True,False
10,EOG,129,0.0,7.717740375350011e-05,7.717740375350011e-05,0.5055637375225004,0.575,new_buy,0.5055637375225004,0.4944362624774996,buy,False,False,False,True,False,3.9018096693902564e-05,0.0,0.0,low_score_or_below_asymmetric_gate,False,0.0,,,False,,True,sell_only_no_destination,False,True,False
10,EQIX,130,0.0,3.6363572041259104e-06,3.6363572041259104e-06,0.5021000381825124,0.575,new_buy,0.5021000381825124,0.4978999618174876,buy,False,False,False,True,False,1.8258150910368734e-06,0.0,0.0,low_score_or_below_asymmetric_gate,False,0.0,,,False,,True,sell_only_no_destination,False,True,False
10,EQR,131,0.0,-4.2996468396934465e-05,4.2996468396934465e-05,0.501172748595429,,ineligible,0.498827251404571,0.501172748595429,sell,False,False,False,False,False,2.1548658246388146e-05,0.0,0.0,low_score_or_below_asymmetric_gate,False,0.0,,,False,,True,sell_only_no_destination,False,True,False
10,ES,132,0.0,-1.2718547774271486e-05,1.2718547774271486e-05,0.5084274259531991,,ineligible,0.4915725740468008,0.5084274259531991,sell,False,False,False,False,False,6.466458506735641e-06,0.0,0.0,low_score_or_below_asymmetric_gate,False,0.0,,,False,,True,sell_only_no_destination,False,True,False
10,ESS,133,0.0,-2.9082611638227994e-05,2.9082611638227994e-05,0.5134184257895598,,ineligible,0.4865815742104402,0.5134184257895598,sell,False,False,False,False,False,1.4931548685148146e-05,0.0,0.0,low_score_or_below_asymmetric_gate,False,0.0,,,False,,True,sell_only_no_destination,False,True,False
10,ETN,134,0.0,6.151054528236613e-05,6.151054528236613e-05,0.5081546937217041,0.575,new_buy,0.5081546937217041,0.491845306278296,buy,False,False,False,True,False,3.125687229861577e-05,0.0,0.0,low_score_or_below_asymmetric_gate,False,0.0,,,False,,True,sell_only_no_destination,False,True,False
10,ETR,135,0.0,-9.526368975182627e-06,9.526368975182627e-06,0.5031636938853433,,ineligible,0.4968363061146566,0.5031636938853433,sell,False,False,False,False,False,4.793323002867623e-06,0.0,0.0,low_score_or_below_asymmetric_gate,False,0.0,,,False,,True,sell_only_no_destination,False,True,False
10,EVRG,136,0.0,-6.835396959057712e-06,6.835396959057712e-06,0.5066273932253313,,ineligible,0.49337260677466865,0.5066273932253313,sell,False,False,False,False,False,3.4629993430277657e-06,0.0,0.0,low_score_or_below_asymmetric_gate,False,0.0,,,False,,True,sell_only_no_destination,False,True,False
10,EW,137,0.0,-1.4978144848159356e-05,1.4978144848159356e-05,0.5088365243004418,,ineligible,0.49116347569955815,0.5088365243004418,sell,False,False,False,False,False,7.621427165005975e-06,0.0,0.0,low_score_or_below_asymmetric_gate,False,0.0,,,False,,True,sell_only_no_destination,False,True,False
10,EXC,138,0.0,-1.3410761731836402e-05,1.3410761731836402e-05,0.5074455899198167,,ineligible,0.4925544100801833,0.5074455899198167,sell,False,False,False,False,False,6.805231898285826e-06,0.0,0.0,low_score_or_below_asymmetric_gate,False,0.0,,,False,,True,sell_only_no_destination,False,True,False
10,EXPD,139,0.0,-4.269448534999533e-06,4.269448534999533e-06,0.49691812578410516,,ineligible,0.5030818742158948,0.49691812578410516,sell,False,False,False,False,False,2.1215663641436616e-06,0.0,0.0,low_score_or_below_asymmetric_gate,False,0.0,,,False,,True,sell_only_no_destination,False,True,False
10,EXPE,140,0.0,-4.915399716129113e-05,4.915399716129113e-05,0.5115365733922435,,ineligible,0.4884634266077565,0.5115365733922435,sell,False,False,False,False,False,2.5144067276418925e-05,0.0,0.0,low_score_or_below_asymmetric_gate,False,0.0,,,False,,True,sell_only_no_destination,False,True,False
10,EXR,141,0.0,-2.66746622911733e-05,2.66746622911733e-05,0.49969999454535535,,ineligible,0.5003000054546446,0.49969999454535535,sell,False,False,False,False,False,1.3329328601398495e-05,0.0,0.0,low_score_or_below_asymmetric_gate,False,0.0,,,False,,True,sell_only_no_destination,False,True,False
10,F,142,0.0,4.2862744195309574e-05,4.2862744195309574e-05,0.5204549173621339,0.575,new_buy,0.5204549173621339,0.47954508263786616,buy,False,False,False,True,False,2.230812598808413e-05,0.0,0.0,low_score_or_below_asymmetric_gate,False,0.0,,,False,,True,sell_only_no_destination,False,True,False
10,FANG,143,0.0,9.090947388737145e-05,9.090947388737145e-05,0.5169912180221459,0.575,new_buy,0.5169912180221459,0.48300878197785413,buy,False,False,False,True,False,4.699939963478463e-05,0.0,0.0,low_score_or_below_asymmetric_gate,False,0.0,,,False,,True,sell_only_no_destination,False,True,False
10,FAST,144,0.0,-7.651362542574148e-06,7.651362542574148e-06,0.49719085801560026,,ineligible,0.5028091419843997,0.49719085801560026,sell,False,False,False,False,False,3.8041875075308652e-06,0.0,0.0,low_score_or_below_asymmetric_gate,False,0.0,,,False,,True,sell_only_no_destination,False,True,False
10,FCX,145,0.0,5.11485618533507e-05,5.11485618533507e-05,0.5049364533900617,0.575,new_buy,0.5049364533900617,0.49506354660993834,buy,False,False,False,True,False,2.5826773418233103e-05,0.0,0.0,low_score_or_below_asymmetric_gate,False,0.0,,,False,,True,sell_only_no_destination,False,True,False
10,FDX,146,0.0,1.9510656501413922e-05,1.9510656501413922e-05,0.5046091747122675,0.575,new_buy,0.5046091747122675,0.4953908252877325,buy,False,False,False,True,False,9.845256275273016e-06,0.0,0.0,low_score_or_below_asymmetric_gate,False,0.0,,,False,,True,sell_only_no_destination,False,True,False
10,FE,147,0.0,-3.148261862207103e-05,3.148261862207103e-05,0.5114820269459445,,ineligible,0.48851797305405553,0.5114820269459445,sell,False,False,False,False,False,1.610279358638303e-05,0.0,0.0,low_score_or_below_asymmetric_gate,False,0.0,,,False,,True,sell_only_no_destination,False,True,False
10,FFIV,148,0.0,-2.802776635456836e-05,2.802776635456836e-05,0.5052091856215568,,ineligible,0.49479081437844324,0.5052091856215568,sell,False,False,False,False,False,1.4159885014782751e-05,0.0,0.0,low_score_or_below_asymmetric_gate,False,0.0,,,False,,True,sell_only_no_destination,False,True,False
10,FIS,149,0.0,-2.9143472906537496e-05,2.9143472906537496e-05,0.4956090110729286,,ineligible,0.5043909889270713,0.4956090110729286,sell,False,False,False,False,False,1.4443767786439736e-05,0.0,0.0,low_score_or_below_asymmetric_gate,False,0.0,,,False,,True,sell_only_no_destination,False,True,False
10,FITB,150,0.0,3.3325738230265614e-06,3.3325738230265614e-06,0.49555446462662955,0.575,new_buy,0.49555446462662955,0.5044455353733704,buy,False,False,False,True,False,1.6514718366986477e-06,0.0,0.0,low_score_or_below_asymmetric_gate,False,0.0,,,False,,True,sell_only_no_destination,False,True,False
10,FOX,151,0.0,-6.040705723913334e-07,6.040705723913334e-07,0.5043909889270713,,ineligible,0.4956090110729286,0.5043909889270713,sell,False,False,False,False,False,3.046877533902067e-07,0.0,0.0,low_score_or_below_asymmetric_gate,False,0.0,,,False,,True,sell_only_no_destination,False,True,False
10,FOXA,152,0.0,1.835541325438033e-06,1.835541325438033e-06,0.49844542628047783,0.575,new_buy,0.49844542628047783,0.5015545737195222,buy,False,False,False,True,False,9.149171784133937e-07,0.0,0.0,low_score_or_below_asymmetric_gate,False,0.0,,,False,,True,sell_only_no_destination,False,True,False
10,FRT,153,0.0,-2.7441696135949467e-05,2.7441696135949467e-05,0.5070910380188731,,ineligible,0.49290896198112694,0.5070910380188731,sell,False,False,False,False,False,1.3915438178577115e-05,0.0,0.0,low_score_or_below_asymmetric_gate,False,0.0,,,False,,True,sell_only_no_destination,False,True,False
10,FTNT,154,0.0,3.775290144970055e-05,3.775290144970055e-05,0.5112092947144493,0.575,new_buy,0.5112092947144493,0.48879070528555063,buy,False,False,False,True,False,1.929963412352553e-05,0.0,0.0,low_score_or_below_asymmetric_gate,False,0.0,,,False,,True,sell_only_no_destination,False,True,False
10,FTV,155,0.01518985099693408,6.230561749009981e-06,6.230561749009981e-06,0.5031091474390443,0.525,existing_buy,0.5031091474390443,0.49689085256095566,buy,False,False,True,False,False,3.1346526096107325e-06,0.0,0.0,low_score_or_below_asymmetric_gate,False,0.0,,,False,,True,sell_only_no_destination,False,True,False
10,GD,156,0.0,1.1216687635125306e-05,1.1216687635125306e-05,0.5000272732231495,0.575,new_buy,0.5000272732231495,0.4999727267768505,buy,False,False,False,True,False,5.608649732787524e-06,0.0,0.0,low_score_or_below_asymmetric_gate,False,0.0,,,False,,True,sell_only_no_destination,False,True,False
10,GE,157,0.0,6.258156924371757e-05,6.258156924371757e-05,0.5129002345497191,0.575,new_buy,0.5129002345497191,0.48709976545028094,buy,False,False,False,True,False,3.209810154359223e-05,0.0,0.0,low_score_or_below_asymmetric_gate,False,0.0,,,False,,True,sell_only_no_destination,False,True,False
10,GILD,158,0.0,2.5824603329564814e-06,2.5824603329564814e-06,0.49615447553591885,0.575,new_buy,0.49615447553591885,0.5038455244640812,buy,False,False,False,True,False,1.2812992520903375e-06,0.0,0.0,low_score_or_below_asymmetric_gate,False,0.0,,,False,,True,sell_only_no_destination,False,True,False
10,GIS,159,0.0,4.502848590546805e-06,4.502848590546805e-06,0.4958817433044237,0.575,new_buy,0.4958817433044237,0.5041182566955763,buy,False,False,False,True,False,2.232880408916217e-06,0.0,0.0,low_score_or_below_asymmetric_gate,False,0.0,,,False,,True,sell_only_no_destination,False,True,False
10,GL,160,0.012899312713595155,1.9145398792094095e-05,1.9145398792094095e-05,0.5006272841324387,0.525,existing_buy,0.5006272841324387,0.4993727158675612,buy,False,False,True,False,False,9.584709000918539e-06,0.0,0.0,low_score_or_below_asymmetric_gate,False,0.0,,,False,,True,sell_only_no_destination,False,True,False
10,GLW,161,0.0,1.2472177416304243e-05,1.2472177416304243e-05,0.49525445917198496,0.575,new_buy,0.49525445917198496,0.504745540828015,buy,False,False,False,True,False,6.176901481008803e-06,0.0,0.0,low_score_or_below_asymmetric_gate,False,0.0,,,False,,True,sell_only_no_destination,False,True,False
10,GM,162,0.0,4.4023037069618854e-05,4.4023037069618854e-05,0.5066273932253313,0.575,new_buy,0.5066273932253313,0.49337260677466865,buy,False,False,False,True,False,2.230327651244313e-05,0.0,0.0,low_score_or_below_asymmetric_gate,False,0.0,,,False,,True,sell_only_no_destination,False,True,False
10,GOOG,163,0.0651853164594745,-0.00016312718750380683,0.00016312718750380683,0.5349642720776742,0.525,existing_sell,0.46503572792232584,0.5349642720776742,sell,True,True,True,False,False,8.726721711905229e-05,0.0,0.0,,False,0.0,,,False,,True,sell_only_no_destination,False,True,False
10,GOOGL,164,0.0,-0.0001558030564803443,0.0001558030564803443,0.5271914034800633,,ineligible,0.47280859651993673,0.5271914034800633,sell,False,False,False,False,False,8.21380320123563e-05,0.0,0.0,low_score_or_below_asymmetric_gate,False,0.0,,,False,,True,sell_only_no_destination,False,True,False
10,GPC,165,0.0,1.62528068509571e-05,1.62528068509571e-05,0.4977363224785905,0.575,new_buy,0.4977363224785905,0.5022636775214094,buy,False,False,False,True,False,8.089612311950228e-06,0.0,0.0,low_score_or_below_asymmetric_gate,False,0.0,,,False,,True,sell_only_no_destination,False,True,False
10,GPN,166,0.0,-2.2311859522724886e-05,2.2311859522724886e-05,0.5029455081001473,,ineligible,0.49705449189985274,0.5029455081001473,sell,False,False,False,False,False,1.1221649524315976e-05,0.0,0.0,low_score_or_below_asymmetric_gate,False,0.0,,,False,,True,sell_only_no_destination,False,True,False
10,GRMN,167,0.0,6.422168949322503e-06,6.422168949322503e-06,0.498772704958272,0.575,new_buy,0.498772704958272,0.501227295041728,buy,False,False,False,True,False,3.203202578552608e-06,0.0,0.0,low_score_or_below_asymmetric_gate,False,0.0,,,False,,True,sell_only_no_destination,False,True,False
10,GS,168,0.012335189174598036,-1.7568701000672083e-05,1.7568701000672083e-05,0.5102274586810669,0.525,existing_sell,0.48977254131893305,0.5102274586810669,sell,False,False,True,False,False,8.964033663900434e-06,0.0,0.0,low_score_or_below_asymmetric_gate,False,0.0,,,False,,True,sell_only_no_destination,False,True,False
10,GWW,169,0.0,2.401914483918306e-05,2.401914483918306e-05,0.5007363770250368,0.575,new_buy,0.5007363770250368,0.4992636229749632,buy,False,False,False,True,False,1.2027259566012137e-05,0.0,0.0,low_score_or_below_asymmetric_gate,False,0.0,,,False,,True,sell_only_no_destination,False,True,False
10,HAL,170,0.0,0.0001115004684884436,0.0001115004684884436,0.5242731686030655,0.575,new_buy,0.5242731686030655,0.4757268313969345,buy,False,False,False,True,False,5.845670391516258e-05,0.0,0.0,low_score_or_below_asymmetric_gate,False,0.0,,,False,,True,sell_only_no_destination,False,True,False
10,HAS,171,0.0,-1.083077098267542e-05,1.083077098267542e-05,0.5048273604974636,,ineligible,0.4951726395025364,0.5048273604974636,sell,False,False,False,False,False,5.467669527336552e-06,0.0,0.0,low_score_or_below_asymmetric_gate,False,0.0,,,False,,True,sell_only_no_destination,False,True,False
10,HBAN,172,0.0,2.6944292619636243e-05,2.6944292619636243e-05,0.49781814214803904,0.575,new_buy,0.49781814214803904,0.5021818578519609,buy,False,False,False,True,False,1.3413357693400434e-05,0.0,0.0,low_score_or_below_asymmetric_gate,False,0.0,,,False,,True,sell_only_no_destination,False,True,False
10,HCA,173,0.0,1.094072729124499e-06,1.094072729124499e-06,0.5001909125620466,0.575,new_buy,0.5001909125620466,0.49980908743795344,buy,False,False,False,True,False,5.47245236790032e-07,0.0,0.0,low_score_or_below_asymmetric_gate,False,0.0,,,False,,True,sell_only_no_destination,False,True,False
10,HD,174,0.0,-3.185750425307716e-05,3.185750425307716e-05,0.5075001363661158,,ineligible,0.49249986363388426,0.5075001363661158,sell,False,False,False,False,False,1.616768775272077e-05,0.0,0.0,low_score_or_below_asymmetric_gate,False,0.0,,,False,,True,sell_only_no_destination,False,True,False
10,HIG,175,0.0,9.79052869730484e-06,9.79052869730484e-06,0.5006000109092893,0.575,new_buy,0.5006000109092893,0.49939998909071076,buy,False,False,False,True,False,4.901138772678512e-06,0.0,0.0,low_score_or_below_asymmetric_gate,False,0.0,,,False,,True,sell_only_no_destination,False,True,False
10,HII,176,0.0,7.3121178820318155e-06,7.3121178820318155e-06,0.4978999618174876,0.575,new_buy,0.4978999618174876,0.5021000381825124,buy,False,False,False,True,False,3.640703214268609e-06,0.0,0.0,low_score_or_below_asymmetric_gate,False,0.0,,,False,,True,sell_only_no_destination,False,True,False
10,HLT,177,0.016066820969891347,-1.9092408712687297e-05,1.9092408712687297e-05,0.49893634429716904,0.525,existing_sell,0.501063655702831,0.49893634429716904,sell,False,False,True,False,False,9.52589660693562e-06,0.0,0.0,low_score_or_below_asymmetric_gate,False,0.0,,,False,,True,sell_only_no_destination,False,True,False
10,HOLX,178,0.007767271465042988,-1.425367730858101e-05,1.425367730858101e-05,0.5024273168603065,0.525,existing_sell,0.49757268313969344,0.5024273168603065,sell,False,False,True,False,False,7.1614368455429925e-06,0.0,0.0,low_score_or_below_asymmetric_gate,False,0.0,,,False,,True,sell_only_no_destination,False,True,False
10,HON,179,0.0,-1.2647969286471783e-05,1.2647969286471783e-05,0.5071728576883217,,ineligible,0.4928271423116784,0.5071728576883217,sell,False,False,False,False,False,6.4147067269740165e-06,0.0,0.0,low_score_or_below_asymmetric_gate,False,0.0,,,False,,True,sell_only_no_destination,False,True,False
10,HPE,180,0.012117382213371827,-1.4579153800043646e-05,1.4579153800043646e-05,0.5021545846288115,0.525,existing_sell,0.4978454153711886,0.5021545846288115,sell,False,False,True,False,False,7.320988920700475e-06,0.0,0.0,low_score_or_below_asymmetric_gate,False,0.0,,,False,,True,sell_only_no_destination,False,True,False
10,HPQ,181,0.0,-1.828285699748242e-05,1.828285699748242e-05,0.5016091201658212,,ineligible,0.4983908798341788,0.5016091201658212,sell,False,False,False,False,False,9.170847812624684e-06,0.0,0.0,low_score_or_below_asymmetric_gate,False,0.0,,,False,,True,sell_only_no_destination,False,True,False
10,HRL,182,0.0,-1.6348822961309989e-06,1.6348822961309989e-06,0.505536464299351,,ineligible,0.4944635357006491,0.505536464299351,sell,False,False,False,False,False,8.264926155316696e-07,0.0,0.0,low_score_or_below_asymmetric_gate,False,0.0,,,False,,True,sell_only_no_destination,False,True,False
10,HSIC,183,0.0,1.824723235103599e-05,1.824723235103599e-05,0.4967272132220586,0.575,new_buy,0.4967272132220586,0.5032727867779414,buy,False,False,False,True,False,9.0638968747455e-06,0.0,0.0,low_score_or_below_asymmetric_gate,False,0.0,,,False,,True,sell_only_no_destination,False,True,False
10,HST,184,0.0,-5.735595524252574e-06,5.735595524252574e-06,0.4957453771886762,,ineligible,0.5042546228113238,0.4957453771886762,sell,False,False,False,False,False,2.8433949665722753e-06,0.0,0.0,low_score_or_below_asymmetric_gate,False,0.0,,,False,,True,sell_only_no_destination,False,True,False
10,HSY,185,0.0,1.4664665581077522e-05,1.4664665581077522e-05,0.5072819505809196,0.575,new_buy,0.5072819505809196,0.4927180494190804,buy,False,False,False,True,False,7.439120160585881e-06,0.0,0.0,low_score_or_below_asymmetric_gate,False,0.0,,,False,,True,sell_only_no_destination,False,True,False
10,HUM,186,0.0,4.7424177221209427e-05,4.7424177221209427e-05,0.49792723504063713,0.575,new_buy,0.49792723504063713,0.5020727649593629,buy,False,False,False,True,False,2.3613789437833974e-05,0.0,0.0,low_score_or_below_asymmetric_gate,False,0.0,,,False,,True,sell_only_no_destination,False,True,False
10,IBM,187,0.0,2.1374511988038605e-08,2.1374511988038605e-08,0.4962635684285169,0.575,new_buy,0.4962635684285169,0.5037364315714831,buy,False,False,False,True,False,1.0607391592602151e-08,0.0,0.0,low_score_or_below_asymmetric_gate,False,0.0,,,False,,True,sell_only_no_destination,False,True,False
10,ICE,188,0.027869423515613785,-6.219875123438312e-05,6.219875123438312e-05,0.5201276386843398,0.525,existing_sell,0.4798723613156603,0.5201276386843398,sell,False,False,True,False,False,3.2351289608654355e-05,0.0,0.0,low_score_or_below_asymmetric_gate,False,0.0,,,False,,True,sell_only_no_destination,False,True,False
10,IDXX,189,0.0,-2.041625264657505e-05,2.041625264657505e-05,0.49604538264332076,,ineligible,0.5039546173566792,0.49604538264332076,sell,False,False,False,False,False,1.0127387856213031e-05,0.0,0.0,low_score_or_below_asymmetric_gate,False,0.0,,,False,,True,sell_only_no_destination,False,True,False
